Entailment,Arg1,Arg2
sup,A0,A1
sup,A1,A2
sup,A2,A3
sup,A3,A4
sup,A5,A0
sup,A10,A11
sup,A11,A12
sup,A13,A14
sup,A14,A15
sup,A15,A16
sup,A16,A17
sup,A18,A19
sup,A19,A20
sup,A20,A21
sup,A21,A22
sup,A22,A23
sup,A23,A24
sup,A24,A25
sup,A25,A26
sup,A26,A27
sup,A27,A28
sup,A28,A29
sup,A29,A30
sup,A30,A31
sup,A31,A32
sup,A32,A33
sup,A33,A34
sup,A34,A35
sup,A35,A18
sup,A36,A37
sup,A37,A38
sup,A38,A39
sup,A41,A42
sup,A43,A44
sup,A44,A45
sup,A45,A46
sup,A46,A47
sup,A47,A48
sup,A48,A49
sup,A49,A50
sup,A50,A51
sup,A52,A53
sup,A54,A55
sup,A55,A56
sup,A56,A57
sup,A57,A58
sup,A58,A59
sup,A59,A60
sup,A60,A61
sup,A61,A62
sup,A62,A63
sup,A63,A64
sup,A64,A65
sup,A65,A54
sup,A67,A68
sup,A68,A69
sup,A72,A73
sup,A74,A75
sup,A77,A78
sup,A79,A80
sup,A81,A82
sup,A82,A83
sup,A84,A85
sup,A86,A66
sup,A89,A90
sup,A92,A93
sup,A93,A94
sup,A96,A97
sup,A97,A98
sup,A100,A101
sup,A101,A102
sup,A102,A103
sup,A103,A87
sup,A140,A141
sup,A142,A143
sup,A143,A144
sup,A147,A148
sup,A150,A151
sup,A151,A152
sup,A152,A153
sup,A177,A178
sup,A178,A179
sup,A179,A180
sup,A180,A181
sup,A181,A182
sup,A182,A183
sup,A183,A184
sup,A184,A185
sup,A185,A186
sup,A186,A177
sup,A187,A188
sup,A189,A190
sup,A200,A201
sup,A201,A202
sup,A204,A205
sup,A207,A208
sup,A209,A210
sup,A210,A187
sup,A211,A212
sup,A212,A213
sup,A213,A214
sup,A214,A215
sup,A215,A216
sup,A216,A217
sup,A217,A218
sup,A218,A219
sup,A219,A220
sup,A220,A221
sup,A221,A222
sup,A222,A223
sup,A223,A224
sup,A224,A225
sup,A225,A226
sup,A226,A227
sup,A227,A228
