Entailment,Arg1,Arg2
sup,A0,A1
sup,A1,A2
sup,A2,A3
sup,A4,A5
sup,A6,A7
sup,A7,A8
sup,A9,A10
sup,A10,A11
sup,A11,A12
sup,A13,A14
sup,A14,A15
sup,A15,A16
sup,A17,A18
sup,A18,A19
sup,A20,A21
sup,A21,A22
sup,A22,A23
sup,A23,A24
sup,A27,A0
sup,A28,A29
sup,A29,A30
sup,A30,A31
sup,A31,A32
sup,A32,A33
sup,A33,A34
sup,A34,A35
sup,A35,A36
sup,A36,A37
sup,A37,A38
sup,A38,A39
sup,A39,A40
sup,A40,A41
sup,A41,A42
sup,A42,A43
sup,A43,A44
sup,A44,A45
sup,A45,A46
sup,A46,A47
sup,A47,A48
sup,A48,A49
sup,A49,A50
sup,A50,A28
sup,A83,A84
sup,A86,A87
sup,A89,A90
sup,A91,A92
sup,A93,A94
sup,A95,A96
sup,A97,A98
sup,A98,A99
sup,A100,A101
sup,A101,A102
sup,A103,A104
sup,A104,A105
sup,A105,A106
sup,A106,A107
sup,A108,A109
sup,A129,A130
sup,A130,A131
sup,A131,A132
sup,A132,A133
sup,A133,A134
sup,A134,A135
sup,A135,A136
sup,A136,A137
sup,A137,A138
sup,A138,A139
sup,A139,A140
sup,A140,A141
sup,A141,A142
sup,A142,A143
sup,A143,A144
sup,A144,A145
sup,A145,A146
sup,A146,A147
sup,A147,A148
sup,A148,A149
sup,A149,A150
sup,A150,A151
sup,A151,A152
sup,A152,A153
sup,A153,A129
sup,A154,A155
sup,A155,A156
sup,A156,A157
sup,A157,A158
sup,A158,A159
sup,A159,A160
sup,A160,A161
sup,A161,A162
sup,A162,A163
sup,A163,A164
sup,A164,A165
sup,A165,A154
sup,A174,A175
sup,A176,A177
sup,A177,A173
sup,A178,A179
sup,A179,A180
sup,A180,A181
sup,A182,A183
sup,A184,A185
sup,A187,A188
sup,A188,A189
sup,A190,A191
sup,A191,A192
sup,A197,A198
sup,A198,A178
sup,A202,A203
sup,A203,A204
sup,A208,A209
sup,A210,A211
sup,A212,A213
sup,A213,A214
sup,A214,A215
